channel_id,alt_category,start_year,views_2017,videos_2017,views_2017_quantile,videos_2017_quantile,views_2018,videos_2018,views_2018_quantile,videos_2018_quantile,views_2019,videos_2019,views_2019_quantile,videos_2019_quantile,monetized_videos,videos,monetized_percentage,avg_no_monetization,median_no_monetization,start_month,monetize_start_abs,monetize_start_rel,videos_with_donation,donation_percentage,videos_with_crypto,crypto_percentage,videos_with_merch_others,merch_others_percentage,videos_with_merch_channel,merch_channel_percentage
UC-XsaFN7S6-887kNIUJfqQA,None,2012,112193.0,6.0,1,1,127996.0,15.0,1,1,96210.0,12.0,1,1,8.0,90,0.08888888888888889,0.15555555555555556,0.0,79,99.0,20.0,0.0,0.0,0.0,0.0,8.0,0.08888888888888889,0.0,0.0
UCLM6JlQkQ9tltBL9Bipci9g,Alt-right,2012,121119.0,12.0,1,1,321664.0,12.0,1,1,69710.0,7.0,1,1,61.0,63,0.9682539682539683,12.523809523809524,12.0,76,76.0,0.0,0.0,0.0,0.0,0.0,61.0,0.9682539682539683,0.0,0.0
UCrIZaW33KeTk7mWLtIEA3iw,None,2016,21191746.0,142.0,4,4,26759924.0,94.0,4,3,9699945.0,39.0,4,3,161.0,291,0.5532646048109966,4.030927835051546,1.0,129,133.0,4.0,0.0,0.0,0.0,0.0,156.0,0.5360824742268041,22.0,0.07560137457044673
UCLUrVTVTA3PnUFpYvpfMcpg,Alt-lite,2016,14976093.0,96.0,4,4,5880762.0,58.0,4,3,3235583.0,44.0,4,3,179.0,220,0.8136363636363636,5.595454545454546,4.0,125,125.0,0.0,179.0,0.8136363636363636,49.0,0.22272727272727272,101.0,0.4590909090909091,4.0,0.01818181818181818
UCKSsCcO52BJp8Fhlt9JKFwg,None,2012,587246.0,4.0,2,1,808663.0,5.0,2,0,606528.0,16.0,2,1,34.0,35,0.9714285714285714,1.4,1.0,81,81.0,0.0,1.0,0.02857142857142857,0.0,0.0,13.0,0.37142857142857144,34.0,0.9714285714285714
UCLrI-dOLyDbRnPyUeWadsOg,Manosphere,2012,756800.0,6.0,2,1,554346.0,7.0,2,0,555035.0,11.0,2,1,0.0,535,0.0,0.0,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC-8EBR3gcLTwdZbMO5aFhtQ,None,2016,4847680.0,438.0,4,4,3927333.0,460.0,3,4,1151302.0,55.0,3,3,2.0,1250,0.0016,0.0016,0.0,122,133.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0016,0.0,0.0
UCLrVxw4H4ZJ3LovpdbzF7bw,Alt-lite,2016,6626661.0,190.0,4,4,4485331.0,185.0,3,4,2137229.0,57.0,3,3,516.0,517,0.9980657640232108,4.458413926499033,4.0,121,122.0,1.0,319.0,0.6170212765957447,0.0,0.0,399.0,0.7717601547388782,206.0,0.3984526112185687
UCxViVFwGXSJYKiyt-vj0rSw,None,2015,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,83,0.0,0.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCQ-MnN4nS3RnNZZBaX0OwIg,None,2015,0.0,0.0,0,0,4984.0,2.0,0,0,0.0,0.0,0,0,0.0,19,0.0,0.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCM4bEcJjqR7WlrRIfBIkBdQ,Manosphere,2015,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10,0.0,0.0,0.0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UC_QOZpg4t2hf0BCnWhWM27w,Manosphere,2015,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8,0.0,0.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCeE7EULH_HMttmuFFhszG0Q,None,2011,4243100.0,40.0,3,3,2624655.0,31.0,3,2,1333679.0,13.0,3,1,26.0,223,0.11659192825112108,0.15246636771300448,0.0,71,120.0,49.0,0.0,0.0,0.0,0.0,18.0,0.08071748878923767,8.0,0.03587443946188341
UCMLbmp5tcLxzahMLTmeM4lg,Alt-right,2011,3078996.0,45.0,3,3,2631369.0,41.0,3,2,891591.0,16.0,3,1,3.0,183,0.01639344262295082,0.03278688524590164,0.0,71,146.0,75.0,0.0,0.0,0.0,0.0,2.0,0.01092896174863388,1.0,0.00546448087431694
UCJx424dbslb2gwT_qEOCXCw,None,2017,194949.0,10.0,1,1,6042472.0,167.0,4,4,1677216.0,72.0,3,3,248.0,249,0.9959839357429718,1.9196787148594376,2.0,144,144.0,0.0,248.0,0.9959839357429718,0.0,0.0,230.0,0.9236947791164659,0.0,0.0
UCMPAwSx-57jgqImqEYxZiXg,Manosphere,2017,93169.0,7.0,1,1,6145035.0,142.0,4,4,948179.0,66.0,3,3,198.0,215,0.9209302325581395,7.0418604651162795,8.0,138,138.0,0.0,195.0,0.9069767441860465,184.0,0.8558139534883721,198.0,0.9209302325581395,0.0,0.0
UCWPuCBWzfTIP3N4m8BNcRgA,None,2018,0.0,0.0,0,0,17540064.0,60.0,4,3,19594920.0,18.0,4,2,0.0,78,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCMRxoFJPZiBcxgFzxN0ao-w,Alt-lite,2018,0.0,0.0,0,0,7199222.0,51.0,4,3,4165681.0,27.0,4,2,77.0,78,0.9871794871794872,5.6923076923076925,6.0,149,149.0,0.0,77.0,0.9871794871794872,3.0,0.038461538461538464,0.0,0.0,0.0,0.0
UCf6-KxAa1Oz8y3m8usuCAmw,None,2016,40526294.0,393.0,4,4,16125697.0,289.0,4,4,8256267.0,170.0,4,4,0.0,1080,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCMfKNuYXBc9bxb0fg2cGTBg,Alt-lite,2016,5671706.0,492.0,4,4,9182703.0,608.0,4,4,5917677.0,194.0,4,4,0.0,1326,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCK70NBiy-dXseWDTfWDIVlQ,None,2013,2857978.0,69.0,3,3,4369860.0,119.0,3,4,351026.0,50.0,2,3,197.0,565,0.3486725663716814,0.952212389380531,0.0,85,97.0,12.0,194.0,0.3433628318584071,2.0,0.0035398230088495575,5.0,0.008849557522123894,148.0,0.26194690265486725
UCN0-RRaxMgh86eOwndAklxw,Alt-right,2013,2634789.0,71.0,3,3,2858404.0,135.0,3,4,717081.0,42.0,2,3,389.0,594,0.6548821548821548,2.0336700336700337,2.0,91,110.0,19.0,370.0,0.622895622895623,0.0,0.0,163.0,0.27441077441077444,0.0,0.0
UCR4VKXMlVXPDlXULFVrLFEg,None,2018,0.0,0.0,0,0,29140.0,19.0,0,1,25826.0,12.0,1,1,0.0,31,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCNP2yhz10CUEKhzHCUu2r4Q,Alt-right,2018,0.0,0.0,0,0,60046.0,9.0,0,1,39928.0,9.0,1,1,16.0,18,0.8888888888888888,1.9444444444444444,2.0,152,152.0,0.0,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,16.0,0.8888888888888888
UC0XRm3cLtvjjceli-Oa1X2Q,None,2017,787926.0,140.0,2,4,1822670.0,270.0,3,4,2591275.0,536.0,3,4,53.0,946,0.056025369978858354,0.20507399577167018,0.0,137,155.0,18.0,0.0,0.0,0.0,0.0,53.0,0.056025369978858354,0.0,0.0
UCNohUmuAnQa29YmaxzbaksA,Alt-lite,2017,487810.0,229.0,2,4,2444358.0,346.0,3,4,2276331.0,158.0,3,4,258.0,733,0.3519781718963165,1.3574351978171897,0.0,134,134.0,0.0,257.0,0.3506139154160982,0.0,0.0,1.0,0.001364256480218281,0.0,0.0
UCWl_0N8FwaaELJaASKWRPRw,None,2017,18030286.0,16.0,4,2,5032044.0,12.0,3,1,112430.0,1.0,1,0,0.0,29,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCNpBDi0eHdQ7-vBr_tZ2ksw,Manosphere,2017,5882726.0,33.0,4,2,4362209.0,16.0,3,1,82070.0,1.0,1,0,0.0,50,0.0,0.0,0.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCm4_Wd1EW7kGYvVhC77Yzpg,None,2016,742399.0,103.0,2,4,724908.0,93.0,2,3,234633.0,35.0,2,2,213.0,269,0.79182156133829,8.159851301115241,7.0,128,128.0,0.0,192.0,0.7137546468401487,0.0,0.0,212.0,0.7881040892193308,0.0,0.0
UCNt2iZyQIgkaW0Bcwhw8PLQ,Manosphere,2016,569137.0,129.0,2,4,723063.0,81.0,2,3,463289.0,31.0,2,2,1.0,301,0.0033222591362126247,0.006644518272425249,0.0,125,155.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0033222591362126247,0.0,0.0
UCs7DLWhNyBfinMLGibwCRTg,None,2012,309337.0,60.0,2,3,167118.0,31.0,1,2,4097.0,2.0,0,0,6.0,469,0.01279317697228145,0.01279317697228145,0.0,79,80.0,1.0,3.0,0.006396588486140725,0.0,0.0,3.0,0.006396588486140725,0.0,0.0
UCNttYr07FLI6jzz_VUMeF6w,Manosphere,2012,951130.0,61.0,2,3,189204.0,26.0,1,2,9414.0,5.0,0,0,0.0,389,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCJSd4lWard3TBg2OmaMlLfg,None,2007,74931.0,19.0,1,2,8002.0,2.0,0,0,0.0,0.0,0,0,126.0,238,0.5294117647058824,1.1638655462184875,1.0,23,56.0,33.0,7.0,0.029411764705882353,0.0,0.0,122.0,0.5126050420168067,0.0,0.0
UCO7RCW2ep2QtzYGMz6g7Uqw,Alt-lite,2007,22397.0,16.0,1,2,1781.0,3.0,0,0,14399.0,2.0,0,0,2.0,54,0.037037037037037035,0.037037037037037035,0.0,14,142.0,128.0,0.0,0.0,0.0,0.0,2.0,0.037037037037037035,0.0,0.0
UCoGKLwrW0T7fLQrUdtDcZuw,None,2011,136080.0,7.0,1,1,59689.0,5.0,0,0,0.0,0.0,0,0,0.0,51,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCOTpnM9yWpZkSp6ZX27QwjQ,Manosphere,2011,493.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,108.0,211,0.5118483412322274,0.5165876777251185,1.0,64,64.0,0.0,108.0,0.5118483412322274,0.0,0.0,1.0,0.004739336492890996,0.0,0.0
UCuyrRlWnVO3xjBZFZx9chkA,None,2018,0.0,0.0,0,0,468353.0,46.0,2,2,591706.0,43.0,2,3,14.0,89,0.15730337078651685,0.29213483146067415,0.0,148,157.0,9.0,14.0,0.15730337078651685,0.0,0.0,0.0,0.0,0.0,0.0
UCOYhgosLesFDd_hUpWGf1iA,Manosphere,2018,0.0,0.0,0,0,960002.0,43.0,2,2,362532.0,60.0,2,3,17.0,103,0.1650485436893204,0.47572815533980584,0.0,154,155.0,1.0,17.0,0.1650485436893204,0.0,0.0,0.0,0.0,0.0,0.0
UCyMw1uZDHuK2sERQ9mxUQ_A,None,2017,11657116.0,104.0,4,4,0.0,0.0,0,0,965.0,3.0,0,0,0.0,107,0.0,0.0,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCtuyRa4n5FPG2KvmuaZLdQA,None,2017,9070054.0,102.0,4,4,44755.0,4.0,0,0,0.0,0.0,0,0,0.0,106,0.0,0.0,0.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCOZN0I173I_3aIDrPw0Irmw,Alt-lite,2017,6506683.0,147.0,4,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,147,0.0,0.0,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCOwtpxZT8kXYfoj0W4XBrjw,Alt-lite,2017,6506559.0,658.0,4,4,0.0,0.0,0,0,0.0,0.0,0,0,4.0,658,0.0060790273556231,0.00911854103343465,0.0,135,139.0,4.0,4.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0
UCj1XeeMPALAGmECOUYu9ajA,None,2018,0.0,0.0,0,0,238012.0,22.0,1,2,86802.0,22.0,1,2,0.0,44,0.0,0.0,0.0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCOaH9Cetw1_eAyUxpl6aqwQ,Manosphere,2018,0.0,0.0,0,0,100940.0,27.0,1,2,104119.0,32.0,1,2,0.0,59,0.0,0.0,0.0,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCjFdtSjNF1yxnSVPc648aqQ,None,2015,468828.0,62.0,2,3,164028.0,27.0,1,2,0.0,0.0,0,0,135.0,147,0.9183673469387755,15.408163265306122,14.0,118,118.0,0.0,48.0,0.32653061224489793,0.0,0.0,135.0,0.9183673469387755,0.0,0.0
UCOtFVJUoek4TKZAaeQVhiLA,Alt-right,2015,540274.0,41.0,2,3,227755.0,22.0,1,2,5130.0,1.0,0,0,17.0,77,0.22077922077922077,0.2727272727272727,0.0,113,120.0,7.0,8.0,0.1038961038961039,0.0,0.0,9.0,0.11688311688311688,0.0,0.0
UCi2q_k7714mhDpZiLv4orsA,None,2017,641914.0,5.0,2,1,809177.0,15.0,2,1,329301.0,12.0,2,1,0.0,32,0.0,0.0,0.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCP-rwC3mqNH1cVYYVZHziKw,Alt-right,2017,293152.0,3.0,2,1,964736.0,16.0,2,1,561769.0,14.0,2,1,32.0,33,0.9696969696969697,0.9696969696969697,1.0,143,143.0,0.0,32.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0
UCv0dEcvXLOf4ZFvjCahK4Lw,None,2017,2042686.0,89.0,3,3,9902858.0,357.0,4,4,4371290.0,235.0,4,4,2.0,681,0.002936857562408223,0.002936857562408223,0.0,137,143.0,6.0,1.0,0.0014684287812041115,0.0,0.0,1.0,0.0014684287812041115,0.0,0.0
UCP4BdwPKyYnfRLjSNfGAPRA,Alt-lite,2017,1624558.0,56.0,3,3,6618694.0,568.0,4,4,5637816.0,241.0,4,4,18.0,865,0.020809248554913295,0.04393063583815029,0.0,142,151.0,9.0,0.0,0.0,0.0,0.0,18.0,0.020809248554913295,0.0,0.0
UC6Tz_rDtfE89jUCB8R_gGCQ,None,2018,0.0,0.0,0,0,256385.0,69.0,1,3,0.0,0.0,0,0,0.0,69,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCP9oVEmpxbxmHd1_s3w6wTw,Alt-right,2018,0.0,0.0,0,0,143030.0,70.0,1,3,0.0,0.0,0,0,21.0,70,0.3,0.4,0.0,148,149.0,1.0,4.0,0.05714285714285714,0.0,0.0,17.0,0.24285714285714285,1.0,0.014285714285714285
UC70Y0QFUmmtobrdy4ciHSVQ,None,2014,164230.0,12.0,1,1,114690.0,9.0,1,1,78447.0,7.0,1,1,4.0,50,0.08,0.1,0.0,108,128.0,20.0,0.0,0.0,0.0,0.0,4.0,0.08,0.0,0.0
UCPa30Vkk1iM3rahMbjfltjw,Manosphere,2014,110180.0,10.0,1,1,60883.0,15.0,1,1,21029.0,7.0,1,1,23.0,67,0.34328358208955223,0.6865671641791045,0.0,102,141.0,39.0,13.0,0.19402985074626866,0.0,0.0,23.0,0.34328358208955223,0.0,0.0
UCnixAGycNprhDAKErzumY2A,None,2017,535971.0,59.0,2,3,364280.0,45.0,1,2,87014.0,20.0,1,2,0.0,124,0.0,0.0,0.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCPaDUD522GNh4WqMqTnzO2A,Alt-right,2017,279558.0,61.0,2,3,61965.0,23.0,1,2,36352.0,20.0,1,2,21.0,104,0.20192307692307693,0.47115384615384615,0.0,136,138.0,2.0,21.0,0.20192307692307693,14.0,0.1346153846153846,0.0,0.0,0.0,0.0
UC5iXEsJed40Y4qfT60e75LQ,None,2014,9362247.0,25.0,4,2,3518812.0,27.0,3,2,142769.0,11.0,1,1,0.0,126,0.0,0.0,0.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCQFmSsxwJwOALJZp3GYf7Cg,Manosphere,2014,5215149.0,34.0,4,2,4394147.0,30.0,3,2,33257.0,6.0,1,1,51.0,116,0.4396551724137931,1.9137931034482758,0.0,102,116.0,14.0,0.0,0.0,0.0,0.0,51.0,0.4396551724137931,1.0,0.008620689655172414
UCugXX2G6AL7LCnglQewk-0A,None,2013,250956.0,29.0,2,2,20091.0,6.0,0,0,777.0,2.0,0,0,19.0,186,0.10215053763440861,0.10215053763440861,0.0,89,129.0,40.0,19.0,0.10215053763440861,0.0,0.0,0.0,0.0,0.0,0.0
UCQZdMTHwIw_fZRk0wI8oqkQ,Alt-right,2013,306622.5,33.0,2,2,39270.0,4.0,0,0,749.0,1.0,0,0,10.0,253,0.039525691699604744,0.06719367588932806,0.0,87,91.0,4.0,2.0,0.007905138339920948,0.0,0.0,9.0,0.03557312252964427,0.0,0.0
UCzX0kfs5E-ESfagudbnIazw,None,2017,11712.0,79.0,1,3,3505.0,57.0,0,3,2683.0,41.0,0,3,1.0,177,0.005649717514124294,0.005649717514124294,0.0,134,144.0,10.0,0.0,0.0,1.0,0.005649717514124294,0.0,0.0,0.0,0.0
UCQgiVTdHRr7NI4xIdJui5Wg,Manosphere,2017,8262.0,60.0,1,3,26201.0,105.0,0,3,15224.0,88.0,0,3,0.0,253,0.0,0.0,0.0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCuEYUk_FNbkvGTdqh3BaAcg,None,2018,0.0,0.0,0,0,1956315.0,8.0,3,1,194273.0,5.0,2,0,3.0,13,0.23076923076923078,1.8461538461538463,0.0,151,151.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923076923078,0.0,0.0
UCR0srRLH-bri5HPnoaZJclw,Manosphere,2018,0.0,0.0,0,0,3055473.0,14.0,3,1,193928.0,4.0,2,0,0.0,18,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCs73CHuMxlBB2Sq9hF5_ReA,None,2018,0.0,0.0,0,0,56352.0,138.0,0,4,55747.0,153.0,1,4,0.0,291,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCRRiIGO2htEoKTB73q9Mjsw,Alt-right,2018,0.0,0.0,0,0,26128.0,146.0,0,4,44370.0,165.0,1,4,3.0,311,0.00964630225080386,0.00964630225080386,0.0,155,158.0,3.0,3.0,0.00964630225080386,0.0,0.0,0.0,0.0,0.0,0.0
UC0TOtIKC8M-ZCCBBNj_gsOQ,None,2018,0.0,0.0,0,0,96482.0,3.0,1,0,525770.0,8.0,2,1,0.0,11,0.0,0.0,0.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCRWRClsBI3p9gnYO8UBst2g,Alt-right,2018,0.0,0.0,0,0,184476.0,6.0,1,0,397800.0,13.0,2,1,17.0,19,0.8947368421052632,1.894736842105263,2.0,154,155.0,1.0,17.0,0.8947368421052632,0.0,0.0,3.0,0.15789473684210525,0.0,0.0
UCsGgGqIjGaZ1Wl-6Lq4tFDQ,None,2018,0.0,0.0,0,0,237541.0,26.0,1,2,264306.0,45.0,2,3,4.0,71,0.056338028169014086,0.4225352112676056,0.0,150,156.0,6.0,0.0,0.0,0.0,0.0,4.0,0.056338028169014086,0.0,0.0
UCRboG-2RFSZbOs4LQo6bKOw,Manosphere,2018,0.0,0.0,0,0,329710.0,45.0,1,2,502088.0,88.0,2,3,1.0,133,0.007518796992481203,0.007518796992481203,0.0,150,160.0,10.0,0.0,0.0,0.0,0.0,1.0,0.007518796992481203,0.0,0.0
UCVV0P4DJvoxvLsMY3Ygip_w,None,2018,0.0,0.0,0,0,470550.0,654.0,2,4,403649.0,206.0,2,4,187.0,860,0.21744186046511627,0.34186046511627904,0.0,148,149.0,1.0,70.0,0.08139534883720931,7.0,0.00813953488372093,139.0,0.16162790697674417,0.0,0.0
UC7sSV16JTFNkEGA9_-P_HWg,None,2018,0.0,0.0,0,0,957401.0,489.0,2,4,178465.0,219.0,2,4,0.0,708,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCRiQPLkTbRXwVuoeRNjJohg,Manosphere,2018,0.0,0.0,0,0,688500.5,314.0,2,4,156817.0,121.0,2,4,0.0,435,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCtCAKno3zALipFdpdY1ZLjA,Manosphere,2018,0.0,0.0,0,0,643412.0,270.0,2,4,445064.0,95.0,2,4,1.0,365,0.0027397260273972603,0.0027397260273972603,0.0,146,153.0,7.0,1.0,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0
UCo9mdRFX_pDiGWTil-y26Kg,None,2016,880472.0,75.0,2,3,136037.0,40.0,1,2,13077.0,12.0,0,1,102.0,132,0.7727272727272727,12.977272727272727,9.5,132,132.0,0.0,0.0,0.0,0.0,0.0,102.0,0.7727272727272727,0.0,0.0
UCRn-wnGsb6DaXdi9U-afAsA,Manosphere,2016,257940.0,52.0,2,3,161945.0,44.0,1,2,16519.0,7.0,0,1,1.0,118,0.00847457627118644,0.00847457627118644,0.0,121,160.0,39.0,0.0,0.0,0.0,0.0,1.0,0.00847457627118644,0.0,0.0
UCqMdEOPBZbGPykVOhUqWqfA,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,103.0,1.0,0,0,0.0,1,0.0,0.0,0.0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCLwjoyDL4n4QkGxcF_L3u6Q,None,2019,0.0,0.0,0,0,0.0,0.0,0,0,144.0,1.0,0,0,0.0,1,0.0,0.0,0.0,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCRr7mGBwURyRGM2BRPV3hNQ,Alt-right,2019,0.0,0.0,0,0,0.0,0.0,0,0,279.0,1.0,0,0,0.0,1,0.0,0.0,0.0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCTyvDKLQnpIivQzX9qa5sWA,Manosphere,2019,0.0,0.0,0,0,0.0,0.0,0,0,7220.0,1.0,0,0,0.0,1,0.0,0.0,0.0,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCDNlTovDJmWXXuu0Vr3dSkA,None,2018,0.0,0.0,0,0,16240.0,65.0,0,3,0.0,0.0,0,0,0.0,65,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCSFVD7Xfhn7sJY8LAIQmH8Q,Alt-lite,2018,0.0,0.0,0,0,52211.0,82.0,0,3,0.0,0.0,0,0,82.0,82,1.0,1.2926829268292683,1.0,151,151.0,0.0,82.0,1.0,0.0,0.0,9.0,0.10975609756097561,0.0,0.0
UCKlhZXdxBuYX_AsPSHo9VSQ,None,2017,2075.0,33.0,1,2,3057036.0,238.0,3,4,1559181.0,53.0,3,3,0.0,324,0.0,0.0,0.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCSKhcq_fYLgYMWzVw52GjBg,Manosphere,2017,183839.0,13.0,1,2,2912314.0,391.0,3,4,925250.0,53.0,3,3,366.0,457,0.8008752735229759,5.634573304157549,4.0,143,144.0,1.0,365.0,0.7986870897155361,365.0,0.7986870897155361,170.0,0.37199124726477023,168.0,0.3676148796498906
UCsrin8fbvQ8mJs8clCkOx0w,None,2017,253713.0,38.0,2,3,133651.0,106.0,1,3,4057.0,2.0,0,0,0.0,146,0.0,0.0,0.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCSTy-H5lSiCcozas32sfJlQ,Alt-right,2017,227378.0,92.0,2,3,135932.5,55.0,1,3,0.0,0.0,0,0,1.0,147,0.006802721088435374,0.006802721088435374,0.0,133,148.0,15.0,1.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0
UC68XJWus5904s8VSM-mCBjA,None,2012,240360.0,137.0,2,4,60814.0,77.0,1,3,39791.0,62.0,1,3,36.0,483,0.07453416149068323,0.08902691511387163,0.0,80,119.0,39.0,1.0,0.002070393374741201,0.0,0.0,35.0,0.07246376811594203,0.0,0.0
UCSfAjvVM5cqn7DCng0OR-pQ,Manosphere,2012,246394.0,147.0,2,4,160329.0,107.0,1,3,27344.0,45.0,1,3,5.0,1185,0.004219409282700422,0.007594936708860759,0.0,82,93.0,11.0,0.0,0.0,0.0,0.0,5.0,0.004219409282700422,0.0,0.0
UC9H0jn1nFVZwW2_O0zq9Eiw,None,2015,797607.0,236.0,2,4,1122497.0,162.0,2,4,492266.0,89.0,2,3,78.0,749,0.1041388518024032,0.1054739652870494,0.0,113,122.0,9.0,16.0,0.021361815754339118,0.0,0.0,7.0,0.009345794392523364,56.0,0.07476635514018691
UCSkC7KNQHSSeOfRGtKgDm4A,Alt-lite,2015,586897.0,163.0,2,4,569583.0,167.0,2,4,181896.0,41.0,2,3,472.0,496,0.9516129032258065,6.092741935483871,5.0,118,118.0,0.0,351.0,0.7076612903225806,455.0,0.9173387096774194,4.0,0.008064516129032258,0.0,0.0
UC1ybTFhHNZK5bL-ou67MZ3Q,None,2008,479511.0,394.0,2,4,225173.0,507.0,1,4,44206.0,143.0,1,4,0.0,7282,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCSuIAAH09DiO10JXWdsCQEw,Manosphere,2008,463817.0,247.0,2,4,361039.0,390.0,1,4,90534.0,132.0,1,4,231.0,1140,0.2026315789473684,0.40350877192982454,0.0,31,64.0,33.0,227.0,0.19912280701754387,0.0,0.0,4.0,0.0035087719298245615,0.0,0.0
UCVUxIbE7M70uQz5JgXLTLDw,None,2017,1572445.0,47.0,3,3,718103.0,44.0,2,2,455584.0,7.0,2,1,0.0,98,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCT2dUsMtd08RfaH12O9DCDg,Manosphere,2017,1660064.0,48.0,3,3,948875.0,44.0,2,2,169133.0,15.0,2,1,107.0,107,1.0,3.8598130841121496,4.0,133,133.0,0.0,107.0,1.0,0.0,0.0,25.0,0.2336448598130841,0.0,0.0
UCVnjt9mMx46gMUeTtONXimQ,None,2018,0.0,0.0,0,0,126.0,1.0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCaPvN7fu0CpmrdzykypiJkQ,None,2018,0.0,0.0,0,0,6466.0,3.0,0,0,10494.0,4.0,0,0,0.0,7,0.0,0.0,0.0,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCUnvSdZmbKejWeAMNhAqH3g,None,2018,0.0,0.0,0,0,2711.0,1.0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
